symbol	m1_delta	m2_delta	m1_mono	m2_mono	m1_npas	m2_npas	m1_wdi_Spermatocyte	m2_wdi_Spermatocyte	m1_wdi_RoundSpermatid	m2_wdi_RoundSpermatid	m1_wdi_Elongating	m2_wdi_Elongating	mean_delta
Rpn2	-0.0078455558583497	-0.0228587962962962	False	True	2	2	0.9724473257698542	0.9837962962962964	0.9754797441364604	0.9814710836608648	0.9646017699115044	0.9609375	-0.015352176077323
Zpbp	-0.0240825597627629	-0.0064264345599369	False	False	2	3	0.0532087733549959	0.5529380624669137	0.0172413793103448	0.5059171597633136	0.029126213592233	0.5465116279069767	-0.0152544971613499
Cops2	-0.0157116451016635	-0.0142348754448398	True	True	2	2	0.0157116451016635	0.0142348754448398	0.0009132420091324	0.0067537145429986	0.0	0.0	-0.0149732602732517
Trim27	-0.0342352267601235	0.0046265697290152	True	False	2	2	0.9527134876296888	0.9953734302709848	0.9488487522404522	0.999009448338921	0.9184782608695652	1.0	-0.0148043285155541
Dcun1d1	0.0070947118624071	-0.0366473203964534	False	True	2	2	0.9914691943127962	0.0381050463439752	0.983621474067334	0.0064036356124767	0.9985639061752034	0.0014577259475218	-0.0147763042670231
Abcf1	0.0072166205887136	-0.036707912732009	False	True	3	3	0.8459302325581395	0.8529729729729729	0.8115631691648822	0.8323293172690763	0.8531468531468531	0.8162650602409639	-0.0147456460716476
Mepce	-0.0401459854014598	0.010761275651091	True	False	2	2	0.0401459854014598	0.0435865504358655	0.0224719101123595	0.0276243093922651	0.0	0.0543478260869565	-0.0146923548751844
Gtf2f1	-0.0262102889584561	-0.0027329066341562	False	False	3	3	0.9350887936313532	0.8203799654576857	0.8847969782813976	0.7744122965641953	0.9088785046728972	0.8176470588235294	-0.0144715977963061
4930578I06Rik	-0.0188679245283018	-0.0093976300197498	False	True	3	2	0.5188679245283019	0.010204081632653	0.4997535326979954	0.0017850432168357	0.5	0.0008064516129032	-0.0141327772740258
Mxd4	0.0066300420202416	-0.0345692608908468	False	True	2	2	0.0384150030248033	0.0484581497797356	0.0273668639053254	0.0155124653739612	0.045045045045045	0.0138888888888888	-0.0139696094353025
Tent5c	-0.0130209259453454	-0.0145698000896415	True	False	3	3	0.0309711286089238	0.0346396081175647	0.023264540337711	0.0401049475262368	0.0179502026635784	0.0200698080279232	-0.0137953630174934
Washc3	-0.066066066066066	0.0385620915032679	False	False	2	2	0.9444444444444444	0.961437908496732	0.9457881567973312	0.9578021978021978	0.8783783783783784	1.0	-0.013751987281399
Wbp11	-0.0159417546873597	-0.0113018229932372	True	True	3	3	0.9565547815072832	0.984986033519553	0.94626458178208	0.980948348856901	0.9406130268199234	0.9736842105263158	-0.0136217888402984
Kif3b	0.0236459984310711	-0.0505357885975863	False	False	5	5	0.4417795334838224	0.4440543071161049	0.3916613007083065	0.3744186046511628	0.4654255319148936	0.3935185185185185	-0.0134448950832575
Psma6	-0.027439057014913	0.0007323317105926	False	False	2	3	0.9317851959361392	0.991891891891892	0.8994272237196765	0.990195223984661	0.9043461389212264	0.9926242236024844	-0.0133533626521601
Serinc3	-0.0127659574468085	-0.0137142857142857	False	False	2	2	0.0127659574468085	0.0137142857142857	0.0349761526232114	0.0270479134466769	0.0	0.0	-0.0132401215805471
Cfap300	-0.0105973025048169	-0.0158394931362196	False	True	2	2	0.0105973025048169	0.0158394931362196	0.0	0.0052137643378519	0.0	0.0	-0.0132183978205182
Hspa4l	0.00252851237909	-0.0287380799458184	False	True	7	7	0.4792672719077974	0.3550777453838677	0.4821455476872081	0.3309607156748346	0.4817957842868874	0.3263396654380493	-0.0131047837833641
Serp1	-0.0086823897837665	-0.0174566818386044	True	False	3	3	0.4418130888719124	0.4786217303822938	0.4360494450050454	0.4529042386185243	0.4331306990881459	0.4611650485436893	-0.0130695358111854
Hspa9	0.0066174599134639	-0.0325000402427442	False	False	2	2	0.993382540086536	0.9919594997022037	0.991553261379634	0.9946492271105828	1.0	0.9594594594594594	-0.0129412901646401
Acp1	-0.0205846210160274	-0.0047212201759382	True	False	2	2	0.0240933929458519	0.0192139737991266	0.0036789297658862	0.0027581451473883	0.0035087719298245	0.0144927536231884	-0.0126529205959828
Txndc9	-0.0127660404310763	-0.0119651093757136	False	False	4	4	0.9542865082673336	0.6415947390053433	0.9296162450524867	0.6250547525186159	0.9415204678362572	0.6296296296296297	-0.0123655749033949
Dpysl3	-0.0001346499102333	-0.0245253164556962	False	True	2	2	0.975	1.0	0.9824657534246576	0.98316737790422	0.9748653500897666	0.9754746835443038	-0.0123299831829647
Lrrc41	-0.0360703449129976	0.0115278660733205	False	False	2	2	0.9408322496749024	0.937190082644628	0.9591254752851712	0.9584295612009238	0.9047619047619048	0.9487179487179488	-0.0122712394198385
Dynll1	-0.0157054733595175	-0.0086350552029778	True	True	3	3	0.4586774129616172	0.4790946640815982	0.4538968397196458	0.4768880476229665	0.4429719396020997	0.4704596088786204	-0.0121702642812477
Clpb	-0.0260610446303552	0.0017884582990995	True	False	3	2	0.5248538011695907	0.9947643979057592	0.5016049022468632	0.9973997536608732	0.4987927565392354	0.9965528562048588	-0.0121362931656278
Sumf1	-0.0214122161024815	-0.0027608253414705	False	False	2	2	0.0353982300884955	0.0135135135135135	0.1115702479338843	0.1914285714285714	0.0139860139860139	0.010752688172043	-0.012086520721976
Tekt4	1.5831201398142092e-05	-0.0238095238095237	False	False	2	2	0.9763355201499532	0.9861751152073732	0.9839051777916408	0.9915557985541584	0.9763513513513512	0.9623655913978496	-0.0118968463040627
Pigf	-0.0149225054438324	-0.0087799542607139	False	True	2	2	0.9864864864864864	0.995505617977528	0.9886006289308176	0.9945085891298224	0.971563981042654	0.986725663716814	-0.0118512298522732
Abhd8	-0.0049515661470929	-0.0184063283812464	False	True	2	2	0.9655324790101636	0.971830985915493	0.9699491447064262	0.9620617477760336	0.9605809128630706	0.9534246575342464	-0.0116789472641696
Prkrip1	-0.0181184872965695	-0.0046290750406434	True	False	2	2	0.9604261796042618	0.9738598442714128	0.9576719576719576	0.9479768786127168	0.9423076923076924	0.9692307692307692	-0.0113737811686064
Katnal1	-0.0058418039490594	-0.0168765873632923	False	False	4	4	0.6354714335786891	0.3807909604519774	0.6579789666209419	0.3514195583596214	0.6296296296296297	0.363914373088685	-0.0113591956561759
Yipf3	-0.0263067210399217	0.0037696221906748	False	False	2	2	0.7662531017369727	0.7682083997873471	0.8449287510477788	0.8822975517890772	0.739946380697051	0.771978021978022	-0.0112685494246234
Gtf2f2	-0.0065972030799198	-0.0158509911141491	False	False	2	2	0.9447415329768272	0.9481818181818182	0.9297297297297298	0.9148700939745716	0.9381443298969072	0.9323308270676692	-0.0112240970970344
Crisp2	-0.0130267256130859	-0.0093735382340289	True	True	2	2	0.9940183943019156	0.9948941384709646	0.993664370000792	0.9940098919215974	0.9809916686888296	0.9855206002369356	-0.0112001319235574
Brap	0.0071883944834764	-0.0294009891921597	False	False	3	2	0.9749544626593808	0.9905660377358492	0.9855023600809172	0.9927659574468084	0.9821428571428572	0.9611650485436892	-0.0111062973543416
Aven	-0.0080757449178501	-0.0138962427715658	True	False	2	2	0.9629629629629628	0.986404833836858	0.9586056644880174	0.9714346621189512	0.9548872180451128	0.972508591065292	-0.0109859938447079
Bsg	-0.0123901091728302	-0.0091464228354118	True	True	2	2	0.9861296049711497	0.9913460413986668	0.9832349018860737	0.988407258064516	0.9737394957983192	0.9821996185632548	-0.010768266004121
Cadm1	-0.0067544459644322	-0.0142857142857142	False	False	2	2	0.0183823529411764	1.0	0.0060790273556231	0.9834926151172894	0.0116279069767441	0.9857142857142858	-0.0105200801250732
Lnpk	-0.015527950310559	-0.0054918398633831	False	False	2	2	0.9285714285714286	0.9792746113989638	0.9547325102880658	0.9794303797468354	0.9130434782608696	0.9737827715355806	-0.0105098950869711
Puf60	-0.0123442792556582	-0.0084315433338666	True	True	2	2	0.9853172522286312	0.9886295631358468	0.9823182711198428	0.9847448711204628	0.972972972972973	0.9801980198019802	-0.0103879112947624
Cul1	-0.0083594566353187	-0.0124107142857142	False	False	4	3	0.9393939393939394	0.923125	0.9304857621440537	0.9020083102493076	0.9310344827586208	0.9107142857142856	-0.0103850854605165
Ccdc96	-0.0105830375628512	-0.0098576478631849	False	True	2	2	0.0209997042295178	0.0156547493124603	0.0072889248835796	0.0068360487638145	0.0104166666666666	0.0057971014492753	-0.0102203427130181
Rab3il1	-0.0405456942673771	0.0201667756126	False	False	2	2	0.0617283950617283	0.02803738317757	0.062085308056872	0.0683008091385054	0.0211827007943512	0.0482041587901701	-0.0101894593273885
Dnajb1	-0.0089707012224731	-0.0112506921373201	True	True	2	3	0.9394095434260212	0.9886316445182723	0.9311492875216408	0.9844106735159818	0.930438842203548	0.9773809523809524	-0.0101106966798966
Stard6	-0.0103473798143945	-0.0096378948744575	True	True	2	2	0.010585305105853	0.0101954120645709	0.0029060381013884	0.0017552257858624	0.0002379252914584	0.0005575171901133	-0.009992637344426
Tmed10	-0.0015012789107962	-0.0183349851337958	False	True	2	2	0.0063321967851924	0.0183349851337958	0.0069790628115653	0.0072428778367938	0.0048309178743961	0.0	-0.009918132022296
Tln1	-0.0063926940639269	-0.0127591706539074	True	True	2	2	0.0063926940639269	0.0127591706539074	0.0013783597518952	0.0045330915684496	0.0	0.0	-0.0095759323589172
Tmem175	-0.0574492895107928	0.0383211678832116	True	False	3	3	0.8967350037965072	0.878345498783455	0.8839137645107794	0.8669250645994832	0.8392857142857143	0.9166666666666666	-0.0095640608137906
Ppp1r7	-0.0088495575221238	-0.01010101010101	True	True	2	2	0.0088495575221238	1.0	0.0016429353778751	0.9945740640260444	0.0	0.98989898989899	-0.0094752838115669
Rasl2-9	-0.008407029452985	-0.009875377755327	True	True	2	2	0.0113097870727238	0.0118477643430982	0.0039394894421682	0.0022571325388226	0.0029027576197387	0.0019723865877712	-0.009141203604156
Tsc22d1	-0.0046307750672142	-0.0135821491753694	False	False	3	4	0.9927260131624523	0.9966329966329966	0.9606598984771574	0.9727800089245872	0.988095238095238	0.9830508474576272	-0.0091064621212918
Tex261	-0.0082304526748971	-0.0099218280216476	False	False	2	2	0.0082304526748971	0.0099218280216476	0.0	0.0	0.0	0.0	-0.0090761403482723
Tuba3a	-0.0023268891524184	-0.0158082217657811	True	True	2	2	0.9585495283018868	0.9819564376852687	0.956872020399867	0.9793034935702852	0.9562226391494684	0.9661482159194876	-0.0090675554590997
Nasp	0.0009206152173837	-0.0180269267621551	False	False	2	3	0.0763989724114821	0.138994668697639	0.070514123145702	0.1450941526263627	0.0773195876288659	0.1209677419354838	-0.0085531557723856
Cep57	-0.0084965540187909	-0.0083900226757369	False	False	2	2	0.9914833215046132	0.9777777777777776	0.9940357852882704	0.9870882740447958	0.9829867674858224	0.9693877551020408	-0.0084432883472639
Armc3	-0.0327747560390336	0.0160692043416964	False	False	2	2	0.93703007518797	0.913508260447036	0.9774288518155054	0.9603289791969036	0.9042553191489362	0.9295774647887324	-0.0083527758486686
Raph1	-0.0048494631341529	-0.0117924528301886	True	False	2	2	0.0063375583722481	0.0117924528301886	0.0032223415682062	0.048780487804878	0.0014880952380952	0.0	-0.0083209579821708
Bag6	0.0036946250310846	-0.0200315457413249	False	False	2	2	0.9660023446658852	0.9700315457413248	0.981021897810219	0.9710144927536232	0.9696969696969696	0.95	-0.0081684603551201
Rrp1	-0.0010292633324878	-0.015137684466758	False	False	2	2	0.9464386926128848	0.9675186368477104	0.92894280762565	0.9495217240981906	0.9454094292803972	0.9523809523809524	-0.0080834738996229
Gclm	-0.0120892185343963	-0.0037932107202539	False	False	3	3	0.0584178898630676	0.0621022486211285	0.1740062353858145	0.1961667243967209	0.0463286713286713	0.0583090379008746	-0.0079412146273251
Naca	-0.0138714680796387	-0.0020016085571605	True	True	2	2	0.9989973262032086	0.998645903859174	0.9944734418176236	0.9967591940256446	0.9851258581235698	0.9966442953020134	-0.0079365383183996
Cib1	-0.0201406241792545	0.0044826237204147	False	False	2	2	0.9859525899912204	0.9904153354632588	0.9899193548387096	0.993191489361702	0.9658119658119658	0.9948979591836736	-0.0078290002294199
H3f3a	-0.0178636617436139	0.002269368301579	False	False	3	3	0.9940703238782164	0.994834878802668	0.9962996755879968	0.9973557491580148	0.9762066621346024	0.997104247104247	-0.0077971467210174
Shroom3	-0.008515592675628	-0.0068403696085154	False	False	2	2	0.9890981169474728	0.994645247657296	0.9797507788161994	0.9844890510948904	0.9805825242718448	0.9878048780487804	-0.0076779811420717
Pcca	-0.0161812297734628	0.0018831078253591	False	False	2	2	1.0	0.9906542056074766	0.5830388692579506	0.7902542372881356	0.9838187702265372	0.9925373134328358	-0.0071490609740518
Sucla2	-0.010373702715252	-0.0034436658373284	False	True	3	2	0.9947811871227364	0.9957710315662288	0.9963344051446944	0.994622959315885	0.9844074844074844	0.9923273657289002	-0.0069086842762902
Sdf4	-0.0300155925155924	0.0166015625	False	False	3	3	0.9759615384615384	0.9833984375	0.9843971631205674	0.9891846921797004	0.945945945945946	1.0	-0.0067070150077962
Cetn3	-0.0189887708101273	0.0057763035338902	False	False	2	2	0.9427175843694494	0.9808008776741636	0.944620253164557	0.9802473376846444	0.923728813559322	0.9865771812080536	-0.0066062336381185
Capza1	-0.0079365079365079	-0.0050035739814152	True	True	3	2	0.5	0.0050035739814152	0.4976030680728667	0.0029958058717795	0.492063492063492	0.0	-0.0064700409589616
Tmbim4	0.0097879350251267	-0.0222383890640296	False	False	3	2	0.980995475113122	0.9862671660424468	0.9880310182063384	0.9892904953145916	0.9907834101382488	0.9640287769784172	-0.0062252270194514
Ndst4	0.0167170412258892	-0.029103334511606	False	False	2	2	0.2001779359430605	0.2513255567338282	0.2327868852459016	0.2538175815105241	0.2168949771689497	0.2222222222222222	-0.0061931466428583
Etf1	-0.0116095643991808	-0.000285179574013	True	False	2	2	0.0128410914927768	0.0043668122270742	0.004225352112676	0.0051030051030051	0.001231527093596	0.0040816326530612	-0.0059473719865969
Ndufa7	-0.0161693616319008	0.0044361280808096	True	False	2	2	0.7962788506829958	0.9702474162229878	0.7906097018246551	0.9743549402139712	0.7801094890510949	0.9746835443037974	-0.0058666167755456
Odf2	-0.0064879530747345	-0.0051091248775843	True	True	4	4	0.6619240470354186	0.6659477049986756	0.6570131470136533	0.6629297632007659	0.655436093960684	0.6608385801210913	-0.0057985389761594
Ddx5	-0.0027973067057887	-0.0084129153174413	False	False	2	3	0.9205411374930976	0.9541096366289168	0.9388517580638466	0.9545776626676766	0.917743830787309	0.9456967213114754	-0.005605111011615
Ptpn1	0.017418628305725	-0.0285639471813863	False	False	2	2	0.0309684684684684	0.0390902629708599	0.0131313131313131	0.0075675675675675	0.0483870967741935	0.0105263157894736	-0.0055726594378306
Klhdc3	-0.0129284710463614	0.0018161045651117	True	False	2	2	0.9982764563943468	0.9944938585345192	0.9923492349234924	0.9955817378497792	0.9853479853479854	0.996309963099631	-0.0055561832406248
Capzb	-0.0073954984821008	-0.0033704088496065	False	False	2	2	0.9979943842759728	0.999609832227858	0.9878597122302158	0.9850776366202864	0.990598885793872	0.9962394233782512	-0.0053829536658537
Trp53tg5	-0.0173627344034076	0.0068730246325189	False	False	2	2	0.032258064516129	0.010752688172043	0.0052264808362369	0.0126676602086438	0.0148953301127214	0.0176257128045619	-0.0052448548854443
Ttll10	-0.0026771978662333	-0.0077663870767319	False	False	2	2	0.9849624060150376	0.9770114942528736	0.9965337954939342	0.995571302037201	0.9822852081488044	0.9692451071761417	-0.0052217924714826
Med25	0.0076043453401944	-0.0177970177970178	False	False	3	3	0.3742138364779874	0.335978835978836	0.4505703422053232	0.3116279069767442	0.3818181818181818	0.3181818181818182	-0.0050963362284116
Limd2	-0.0043308795169647	-0.0055810129941327	True	True	2	2	0.00548929249119	0.0058819458860978	0.0013379716350013	0.0014632718759145	0.0011584129742253	0.000300932891965	-0.0049559462555487
Aqp11	-0.0041244681883011	-0.0057779293144104	False	False	2	2	0.0058130868981964	0.0064898419864559	0.0010418475429762	0.0006475845097785	0.0016886187098953	0.0007119126720455	-0.0049511987513557
Mfap3l	-0.0214084937950551	0.0116727186721761	True	False	2	2	0.9935483870967742	0.9487179487179488	0.9748850371418464	0.9734031835583316	0.972139893301719	0.9603906673901248	-0.0048678875614395
1700030J22Rik	-0.0012663345545845	-0.0084354358488477	False	True	3	3	0.4892440073755378	0.4995964487489911	0.4934136243884079	0.4950244255473132	0.4879776728209532	0.4911610129001433	-0.0048508852017161
Ergic3	-0.0169344039602237	0.0075003745577337	True	False	2	2	0.9528949950932286	0.8896057347670251	0.9481037924151696	0.8856304985337243	0.9359605911330048	0.8971061093247589	-0.0047170147012449
Serbp1	-0.0425650874050857	0.0335306360703269	True	False	7	4	0.1975895972090073	0.3244543585706163	0.1802888560643361	0.3213507625272331	0.1550245098039215	0.3579849946409432	-0.0045172256673794
Capns1	-0.0064048267655132	-0.0025018050664733	False	True	2	2	0.9898073163920692	0.9946355317134744	0.9899936129444328	0.9930952637825008	0.983402489626556	0.992133726647001	-0.0044533159159932
Cab39l	-0.0174603174603175	0.0085710176885096	True	False	3	3	0.5174603174603175	0.5088202866593164	0.5046796256299496	0.5050869707909419	0.5	0.5173913043478261	-0.0044446498859039
Crbn	-0.0065088757396449	-0.0020992366412213	True	False	2	3	0.0065088757396449	0.5020992366412214	0.0012763241863433	0.498072880168185	0.0	0.5	-0.0043040561904331
Snrnp35	0.0148554382744378	-0.0233739837398373	False	True	2	2	0.0151445617255621	0.0233739837398373	0.0	0.0026007802340702	0.03	0.0	-0.0042592727326997
Arhgap29	-0.0242585881272012	0.0159404888416577	False	False	2	2	0.9877622377622378	0.9840595111583422	0.9200841219768664	0.9388429752066116	0.9635036496350364	1.0	-0.0041590496427717
Ubxn10	-0.0041780337677796	-0.0041249780586273	False	False	2	2	0.0247965904688105	0.0226434965771458	0.0142696207285016	0.0172899075190993	0.0206185567010309	0.0185185185185185	-0.0041515059132034
Naa30	0.0080536912751677	-0.0163068594441143	False	True	2	3	0.9919463087248322	0.5112563543936093	0.990063233965673	0.4984933275936289	1.0	0.494949494949495	-0.0041265840844732
Tesmin	-0.0017807049640199	-0.0063315391297543	True	True	2	2	0.9906695938529088	0.9971572272031488	0.9903147699757868	0.9948453608247424	0.9888888888888888	0.9908256880733946	-0.0040561220468871
Lamp1	-0.009255944540884	0.0013126804935679	True	False	2	2	0.9964763918252292	0.998687319506432	0.99438202247191	0.9963627546071776	0.987220447284345	1.0	-0.003971632023658
Smyd3	-0.0036805567298424	-0.0041039430221835	False	True	2	2	0.0048653908530651	0.005113024757804	0.0087767416346681	0.004770739464617	0.0011848341232227	0.0010090817356205	-0.0038922498760129
Iqcf2	0.0023219766942646	-0.0099471046947947	False	False	4	4	0.0699029126213592	0.0600808781051415	0.0268347338935574	0.0261976047904191	0.0722248893156238	0.0501337734103468	-0.003812564000265
Efhc1	0.0005748865355521	-0.0081745644031916	False	False	2	2	0.8294251134644478	0.8951310861423221	0.8108786610878661	0.8829300196206671	0.83	0.8869565217391304	-0.0037998389338197
Spata4	-0.0010300573932767	-0.0062759183503164	False	False	3	2	0.9042123659153912	0.9629789331033634	0.9082856912794912	0.9647390691114246	0.9031823085221145	0.9567030147530468	-0.0036529878717966
Stmn1	-0.0003004806344715	-0.0069321153189023	False	True	2	3	0.9917044920957896	0.4927275698643569	0.9921607055365016	0.4893156222928097	0.991404011461318	0.4857954545454545	-0.0036162979766869
Txnrd1	-0.0040479367509626	-0.0031227207729949	False	False	3	4	0.0092025759262203	0.0095895050175569	0.0035966837356742	0.0047028698914917	0.0051546391752577	0.006466784244562	-0.0035853287619788
Cfap97	-0.0150390815672149	0.0078875681993159	False	False	2	3	0.1026523746185744	0.5528060734191812	0.0573577809120827	0.5420566822672906	0.0876132930513595	0.5606936416184971	-0.0035757566839495
Ccnk	0.0058041958041958	-0.0126843544717941	False	True	3	4	0.5172727272727272	0.6721046443268666	0.4984771573604061	0.6700070323488044	0.5230769230769231	0.6594202898550724	-0.0034400793337991
Zfp330	-0.0120009477550053	0.0053635768096953	False	False	2	2	0.9956521739130436	0.9859154929577464	0.9833243679397524	0.9865257595772788	0.983651226158038	0.9912790697674418	-0.003318685472655
Cops7a	0.0037800629851323	-0.0103639774859287	False	False	2	2	0.9793185285641636	0.9823639774859289	0.9838376891334252	0.9836956521739132	0.9830985915492958	0.972	-0.0032919572503982
Calr	0.0001535050315537	-0.0066250883613554	False	True	2	2	0.9823639774859289	0.9977755308392317	0.980355472404116	0.9972278225806452	0.9825174825174824	0.991150442477876	-0.0032357916649008
Ptp4a2	-0.0058657558657558	-0.0003019323671498	False	False	2	3	0.0415800415800415	0.5072463768115942	0.0267857142857142	0.5164319248826291	0.0357142857142857	0.5069444444444444	-0.0030838441164528
Arl3	-0.0067365848707418	0.0005972814039474	True	False	2	2	0.9862087256332052	0.9946180296008372	0.9844004656577416	0.9935039109107782	0.9794721407624634	0.9952153110047848	-0.0030696517333971
Pdzd9	-0.0018248366013071	-0.0042643923240938	False	True	2	2	0.0040470588235294	0.0042643923240938	0.0015912707433507	0.0018108912171775	0.0022222222222222	0.0	-0.0030446144627005
Baz2b	0.0173015822366471	-0.0230954271568032	False	False	5	5	0.2988141202426916	0.311070110701107	0.3140881913303438	0.3322125813449024	0.3161157024793388	0.2879746835443038	-0.002896922460078
Morn2	-0.0029117704990366	-0.0025368875593509	False	False	3	3	0.4207149404216315	0.473067659294942	0.4136555087563733	0.4682783955520254	0.4178031699225949	0.470530771735591	-0.0027243290291938
Itgae	-0.0027986448666961	-0.0026265102433899	True	True	2	2	0.0027986448666961	0.0026265102433899	0.0017961383026493	0.0014882797966017	0.0	0.0	-0.002712577555043
Sppl2c	0.0041802136553646	-0.0094033511628594	False	False	2	2	0.0	0.0105263157894736	0.027027027027027	0.0233009708737864	0.0041802136553646	0.0011229646266142	-0.0026115687537474
Amz2	-0.0071150847269561	0.0023028833735019	False	False	4	4	0.6168080185042405	0.3230559683011391	0.6285414480587618	0.3322998648541219	0.6096929337772844	0.325358851674641	-0.002406100676727
Ift22	-0.0009576337350366	-0.0037875365199843	False	False	3	3	0.4868614479970599	0.4918827746152224	0.4815025611838361	0.4875193798449612	0.4859038142620232	0.4880952380952381	-0.0023725851275105
Tfam	-0.0006454050310108	-0.0040595894978273	False	False	2	2	0.8913043478260869	0.9491525423728814	0.9341692789968652	0.954428754813864	0.8906589427950761	0.945092952875054	-0.0023524972644191
Plaat5	-0.0025832194104667	-0.0020651236701569	False	False	3	3	0.4982630738897756	0.49991254919108	0.4947258677787317	0.4973664205039096	0.4956798544793088	0.497847425520923	-0.0023241715403118
Trim69	0.0006567387672786	-0.0052110474205315	False	True	2	2	0.003972890862351	0.0052110474205315	0.0025244556642473	0.0014527845036319	0.0046296296296296	0.0	-0.0022771543266264
Fem1b	-0.0022115022881715	-0.0023037943771177	True	True	2	3	0.0028353326063249	0.005531914893617	0.0014278914802475	0.0032426335824051	0.0006238303181534	0.0032281205164992	-0.0022576483326446
Ptpmt1	0.0046094778441699	-0.0089020683957392	False	True	2	2	0.9834001144819692	0.9913752913752912	0.9813167259786476	0.9900166389351082	0.988009592326139	0.982473222979552	-0.0021462952757846
Slc2a3	-0.0233021176842118	0.0190708586478979	False	False	4	3	0.9780640224461166	0.9655445259674869	0.9841620626151012	0.993006993006993	0.9547619047619048	0.9846153846153848	-0.0021156295181569
Gm50318	-0.0038458740102929	-0.0002626546609094	True	False	4	4	0.2955853590388377	0.3103871080749693	0.2939728564008761	0.3169501701020612	0.2917394850285448	0.3101244534140598	-0.0020542643356011
Srp14	-0.0018167038983938	-0.0022603034211657	True	True	2	2	0.9893943436499466	0.9940298507462688	0.9876346230554448	0.9939661174286376	0.9875776397515528	0.9917695473251028	-0.0020385036597798
Odf4	0.0002577984016498	-0.0043014632286926	False	False	2	2	0.99974220159835	0.9993898718730934	0.9878966306836768	0.9871926229508196	1.0	0.9950884086444008	-0.0020218324135213
Rnf32	-0.0010069444444444	-0.003012048192771	False	True	2	2	0.0036111111111111	0.003012048192771	0.0003991219317501	0.0015185260174124	0.0026041666666666	0.0	-0.0020094963186077
Rab11a	-0.0039245765420262	-4.84417891167474e-05	False	False	2	2	0.0172579098753595	0.0364120781527531	0.0054054054054054	0.0014114326040931	0.0133333333333333	0.0363636363636363	-0.0019865091655714
Hdgfl2	0.0246849421852669	-0.0285035073132458	False	True	3	2	0.9636871508379888	0.9765554553651938	0.9557761732851986	0.970137207425343	0.9883720930232558	0.948051948051948	-0.0019092825639894
Pafah1b1	0.003586228151915	-0.0072811150372987	False	True	4	3	0.6602006688963211	0.5083922261484098	0.6651329243353784	0.5026373626373626	0.6637868970482361	0.5011111111111111	-0.0018474434426918
Gmeb1	-0.0005151899695224	-0.002619681218405	False	False	2	2	0.9936658749010292	0.995893223819302	0.9563318777292577	0.91	0.9931506849315068	0.9932735426008968	-0.0015674355939637
Med28	0.0001555044371999	-0.0032548551589454	False	True	2	2	0.0035142203334423	0.0032548551589454	0.0016901408450704	0.0004425268281889	0.0036697247706422	0.0	-0.0015496753608727
Ropn1l	-0.0002796190951704	-0.0027596653212347	False	True	2	2	0.8961233847436432	0.9374841168996187	0.8863335707743971	0.9350854005693372	0.8958437656484727	0.934724451578384	-0.0015196422082026
Eef2	-0.0025317234386468	-0.0003760902802426	True	False	2	2	0.9964341624630372	0.9954141319606924	0.9957358408047232	0.995575221238938	0.9939024390243902	0.9950380416804498	-0.0014539068594447
Eif3c	-0.0366496598639455	0.0338461538461538	False	False	2	2	0.4158163265306122	0.8461538461538461	0.3309935205183585	0.831081081081081	0.3791666666666666	0.88	-0.0014017530088958
Vrk3	0.0095154845154845	-0.0122953674677812	False	False	2	2	0.9827922077922078	0.981992337164751	0.9810659186535764	0.9893577981651376	0.9923076923076924	0.9696969696969696	-0.0013899414761483
Ccdc91	-0.0047503218148686	0.0019966440844849	False	False	3	4	0.9904458598726116	0.977710233029382	0.9800805729632944	0.973709303909549	0.9856955380577428	0.979706877113867	-0.0013768388651918
Gkap1	0.0032715521845957	-0.0059723791214204	False	True	2	2	0.9402173913043478	0.9630539241857982	0.9390930646117368	0.9602505001304688	0.9434889434889436	0.9570815450643776	-0.0013504134684123
Tpi1	-0.0019248671157727	-0.0007485596079255	True	True	3	3	0.5011574074074074	0.5004232505643341	0.4995612110574813	0.499715326804828	0.4992325402916346	0.4996746909564086	-0.0013367133618491
Ccdc163	-0.0397612958226769	0.0374999999999999	True	False	3	2	0.5035294117647059	0.9625	0.5	0.9432387312186978	0.463768115942029	1.0	-0.0011306479113384
Lemd1	0.0109628577472876	-0.0131147540983606	False	True	2	2	0.9741379310344828	1.0	0.992399565689468	0.9922640536358948	0.9851007887817704	0.9868852459016394	-0.0010759481755364
Gm49356	0.0059090909090909	-0.0078970663810986	False	True	3	2	0.9781818181818182	0.9869180454020776	0.9749702026221692	0.985958485958486	0.9840909090909092	0.9790209790209792	-0.0009939877360038
Ccdc181	-0.0073667485194279	0.0054537783780854	True	False	2	2	0.9420289855072465	0.9666577754067752	0.9419294411489229	0.9637536476731684	0.9346622369878184	0.9721115537848606	-0.0009564850706712
G6pc3	-0.0003762362111601	-0.0014850233216529	False	False	2	2	0.0070518036343911	0.0094425830033505	0.0042625745950554	0.0058351568198395	0.0066755674232309	0.0079575596816976	-0.0009306297664065
Ubc	-0.0014953575287705	-0.0001554648458369	True	False	2	3	0.998208286674132	0.9988558352402744	0.998054979253112	0.9989357949915472	0.9967129291453616	0.9987003703944376	-0.0008254111873037
Ccsap	-0.0042073911778298	0.0026697177726926	False	False	2	2	0.0088495575221238	0.0	0.0253303964757709	0.0172257479601087	0.004642166344294	0.0026697177726926	-0.0007688367025686
