method	perm	pair	pas_id	pvalue	qvalue
nb	13	Normal_vs_StageI	163729	0.0723758470793985	0.2431951132795044
nb	13	Normal_vs_StageI	115075	0.0729448135251591	0.2439205015987297
nb	13	Normal_vs_StageI	235780	0.0735145017428706	0.2439205015987297
nb	13	Normal_vs_StageI	145115	0.073392619827863	0.2439205015987297
nb	13	Normal_vs_StageI	149282	0.0752597454840536	0.2486707423702271
nb	13	Normal_vs_StageI	194788	0.0755892432169125	0.2487231114979735
nb	13	Normal_vs_StageI	12388	0.07959181905492	0.2608112087212877
nb	13	Normal_vs_StageI	11970	0.0809825978422633	0.2636905638148117
nb	13	Normal_vs_StageI	35503	0.0814680808759506	0.2636905638148117
nb	13	Normal_vs_StageI	123906	0.0814640148128472	0.2636905638148117
nb	13	Normal_vs_StageI	249210	0.0818818718353665	0.2639525380709174
nb	13	Normal_vs_StageI	273456	0.0823794928607321	0.2644815297107715
nb	13	Normal_vs_StageI	197565	0.0838930037487005	0.2671926735576305
nb	13	Normal_vs_StageI	94281	0.0838978256189785	0.2671926735576305
nb	13	Normal_vs_StageI	171528	0.0864946661279416	0.2724744856955733
nb	13	Normal_vs_StageI	268850	0.0868993339993077	0.2724744856955733
nb	13	Normal_vs_StageI	61900	0.0869306997238083	0.2724744856955733
nb	13	Normal_vs_StageI	35521	0.0860659293805792	0.2724744856955733
nb	13	Normal_vs_StageI	228456	0.0878649200269105	0.2728670857251976
nb	13	Normal_vs_StageI	255439	0.0880882395279326	0.2728670857251976
nb	13	Normal_vs_StageI	234697	0.0878622174422299	0.2728670857251976
nb	13	Normal_vs_StageI	13219	0.0902159417985543	0.2783705908414538
nb	13	Normal_vs_StageI	162994	0.0905940728904443	0.2784538752020246
nb	13	Normal_vs_StageI	243063	0.0932672519813767	0.2851144659248569
nb	13	Normal_vs_StageI	159186	0.0934801527622481	0.2851144659248569
nb	13	Normal_vs_StageI	8903	0.0968586859978852	0.2942871187598582
nb	13	Normal_vs_StageI	211125	0.0974508945045433	0.2949563333668049
nb	13	Normal_vs_StageI	9984	0.0983911724861001	0.2966699611463019
nb	13	Normal_vs_StageI	250642	0.1006583253488872	0.3023562575820741
nb	13	Normal_vs_StageI	182865	0.101950634197525	0.3050824638439144
nb	13	Normal_vs_StageI	287392	0.10300059791957	0.3070656922940566
nb	13	Normal_vs_StageI	262963	0.1057760778720497	0.3134163537774756
nb	13	Normal_vs_StageI	150403	0.1059212898012149	0.3134163537774756
nb	13	Normal_vs_StageI	210718	0.106346074390082	0.3135034832391637
nb	13	Normal_vs_StageI	273389	0.1076303701196746	0.3147807467848388
nb	13	Normal_vs_StageI	139233	0.1074476530237544	0.3147807467848388
nb	13	Normal_vs_StageI	28278	0.107970193096439	0.3147807467848388
nb	13	Normal_vs_StageI	48808	0.1100981536987279	0.3194265701390676
nb	13	Normal_vs_StageI	109498	0.1111749474885027	0.3194265701390676
nb	13	Normal_vs_StageI	205751	0.1109914260238153	0.3194265701390676
nb	13	Normal_vs_StageI	228127	0.1105829389538121	0.3194265701390676
nb	13	Normal_vs_StageI	188427	0.1118121141790366	0.3200974965486499
nb	13	Normal_vs_StageI	77624	0.1129778669038016	0.3211163027050707
nb	13	Normal_vs_StageI	268795	0.1128587568670012	0.3211163027050707
nb	13	Normal_vs_StageI	35137	0.1160895518800813	0.3230140864593142
nb	13	Normal_vs_StageI	5114	0.1152939290256673	0.3230140864593142
nb	13	Normal_vs_StageI	205828	0.1150378452388254	0.3230140864593142
nb	13	Normal_vs_StageI	161215	0.1143416082396267	0.3230140864593142
nb	13	Normal_vs_StageI	213012	0.1148263555826383	0.3230140864593142
nb	13	Normal_vs_StageI	219358	0.1158419099740792	0.3230140864593142
nb	13	Normal_vs_StageI	129642	0.1167283309162506	0.3236558266314223
nb	13	Normal_vs_StageI	146521	0.1174402125339584	0.3244950820189164
nb	13	Normal_vs_StageI	29968	0.120287201184173	0.3309982467449665
nb	13	Normal_vs_StageI	115890	0.1206286170356813	0.3309982467449665
nb	13	Normal_vs_StageI	217318	0.1215257559882199	0.3323100844781324
nb	13	Normal_vs_StageI	93432	0.1275652591862492	0.3476262904972358
nb	13	Normal_vs_StageI	159187	0.1282357859218794	0.3482567747809946
nb	13	Normal_vs_StageI	162592	0.1309393674656324	0.3507955466492307
nb	13	Normal_vs_StageI	299965	0.130803256062291	0.3507955466492307
nb	13	Normal_vs_StageI	133584	0.1309400779422097	0.3507955466492307
nb	13	Normal_vs_StageI	243008	0.1306482375523664	0.3507955466492307
nb	13	Normal_vs_StageI	106367	0.1321995953934718	0.3523237090285668
nb	13	Normal_vs_StageI	191221	0.1324719634587486	0.3523237090285668
nb	13	Normal_vs_StageI	18323	0.1328433656992957	0.3523237090285668
nb	13	Normal_vs_StageI	246829	0.1333244124200469	0.3524208634969908
nb	13	Normal_vs_StageI	7278	0.1354300218584039	0.3567973665571904
nb	13	Normal_vs_StageI	210975	0.1421349028804405	0.3719900263504599
nb	13	Normal_vs_StageI	226786	0.1420145338156618	0.3719900263504599
nb	13	Normal_vs_StageI	101044	0.1432972747660646	0.3737984831891093
nb	13	Normal_vs_StageI	240111	0.147678002022241	0.3839628052578266
nb	13	Normal_vs_StageI	247221	0.150727654963026	0.3906112104107179
nb	13	Normal_vs_StageI	263208	0.1512778216630575	0.390759975826725
nb	13	Normal_vs_StageI	57153	0.1519127141755255	0.391125916692181
nb	13	Normal_vs_StageI	10429	0.1527621641692718	0.3920401171075488
nb	13	Normal_vs_StageI	161946	0.1540250745882063	0.3927391773261983
nb	13	Normal_vs_StageI	31055	0.1537246377070563	0.3927391773261983
nb	13	Normal_vs_StageI	17004	0.1553197880083537	0.3947711278545657
nb	13	Normal_vs_StageI	279221	0.1563089846118991	0.3960160536652908
nb	13	Normal_vs_StageI	300581	0.1582713118652625	0.3994280779904944
nb	13	Normal_vs_StageI	100581	0.1586631079029076	0.3994280779904944
nb	13	Normal_vs_StageI	43765	0.1608610900359958	0.4035600118010919
nb	13	Normal_vs_StageI	259083	0.1618311270526446	0.4035600118010919
nb	13	Normal_vs_StageI	52414	0.1615150288532922	0.4035600118010919
nb	13	Normal_vs_StageI	27115	0.1632062151458823	0.4057132558328672
nb	13	Normal_vs_StageI	155902	0.1660045321668228	0.4106183609469567
nb	13	Normal_vs_StageI	134235	0.1662149985674313	0.4106183609469567
nb	13	Normal_vs_StageI	270017	0.1668380905062654	0.4108776576753679
nb	13	Normal_vs_StageI	9774	0.1675461758607613	0.4113440168965441
nb	13	Normal_vs_StageI	295862	0.1695321224934102	0.4149351022755379
nb	13	Normal_vs_StageI	291041	0.1702561068349355	0.4154249006772427
nb	13	Normal_vs_StageI	228033	0.1735756013094889	0.4222253123878058
nb	13	Normal_vs_StageI	215724	0.1756287143295596	0.4259130595209198
nb	13	Normal_vs_StageI	267233	0.1789629598299243	0.4326756925156403
nb	13	Normal_vs_StageI	177434	0.1815837607940195	0.4363512797262347
nb	13	Normal_vs_StageI	148622	0.1814211325025809	0.4363512797262347
nb	13	Normal_vs_StageI	237645	0.1833238242546367	0.4365639418436245
nb	13	Normal_vs_StageI	37954	0.1826372189522974	0.4365639418436245
nb	13	Normal_vs_StageI	59841	0.1829300179066948	0.4365639418436245
nb	13	Normal_vs_StageI	140426	0.1899444755667839	0.4501511364027309
nb	13	Normal_vs_StageI	149950	0.1906718233753708	0.4501511364027309
nb	13	Normal_vs_StageI	287456	0.1907323856637044	0.4501511364027309
nb	13	Normal_vs_StageI	296203	0.191992296311684	0.4517800919144374
nb	13	Normal_vs_StageI	41814	0.1940103198862041	0.452500540205176
nb	13	Normal_vs_StageI	191235	0.193460020633378	0.452500540205176
nb	13	Normal_vs_StageI	151850	0.1929857668843677	0.452500540205176
nb	13	Normal_vs_StageI	16360	0.1951122805411164	0.4532340100397396
nb	13	Normal_vs_StageI	118485	0.1954678832706065	0.4532340100397396
nb	13	Normal_vs_StageI	50163	0.1962968446893094	0.4538291482175579
nb	13	Normal_vs_StageI	49497	0.2019556422765119	0.4655547218757964
nb	13	Normal_vs_StageI	57014	0.2062512087974065	0.4727086953073508
nb	13	Normal_vs_StageI	174321	0.2060033068599299	0.4727086953073508
nb	13	Normal_vs_StageI	213067	0.2068897238402364	0.4728056224936814
nb	13	Normal_vs_StageI	105031	0.2077716176691206	0.4734565885391169
nb	13	Normal_vs_StageI	121325	0.2089221552660655	0.4747142381833523
nb	13	Normal_vs_StageI	10311	0.2108814937079361	0.4777972128868382
nb	13	Normal_vs_StageI	194690	0.2119683654921835	0.4788914924082665
nb	13	Normal_vs_StageI	254129	0.2142726641484313	0.4827222234934832
nb	13	Normal_vs_StageI	48422	0.2152318626858776	0.4835095385549603
nb	13	Normal_vs_StageI	7365	0.215886043653829	0.4836091316878147
nb	13	Normal_vs_StageI	139330	0.2234885056576694	0.4989840846082459
nb	13	Normal_vs_StageI	111572	0.2243039294966639	0.4989840846082459
nb	13	Normal_vs_StageI	12309	0.2246372234617197	0.4989840846082459
nb	13	Normal_vs_StageI	276750	0.2258189812398289	0.5002079668245373
nb	13	Normal_vs_StageI	41137	0.2267486448703993	0.5008681765521635
nb	13	Normal_vs_StageI	279092	0.2274730375791936	0.5010725522230572
nb	13	Normal_vs_StageI	100719	0.2333992035995737	0.5127024056910305
nb	13	Normal_vs_StageI	268069	0.2393789277966548	0.5243853307810697
nb	13	Normal_vs_StageI	104042	0.2437435786117908	0.5310599618804932
nb	13	Normal_vs_StageI	197557	0.2437652284041608	0.5310599618804932
nb	13	Normal_vs_StageI	206576	0.2448277696352635	0.5319134830705863
nb	13	Normal_vs_StageI	139723	0.2479390020950701	0.5342815996233441
nb	13	Normal_vs_StageI	113037	0.2474413491045077	0.5342815996233441
nb	13	Normal_vs_StageI	246629	0.2471712928952626	0.5342815996233441
nb	13	Normal_vs_StageI	175014	0.2486712418786574	0.5344073030075213
nb	13	Normal_vs_StageI	288298	0.2494668092085629	0.5346680532497038
nb	13	Normal_vs_StageI	214677	0.2501522745943073	0.5346920586341933
nb	13	Normal_vs_StageI	296334	0.2537789874407884	0.5395354880443571
nb	13	Normal_vs_StageI	262219	0.253619405724287	0.5395354880443571
nb	13	Normal_vs_StageI	35460	0.2560644888387533	0.5429388760671962
nb	13	Normal_vs_StageI	17298	0.2606341849921376	0.544530200464197
nb	13	Normal_vs_StageI	92240	0.2609350267041549	0.544530200464197
nb	13	Normal_vs_StageI	184653	0.2608968583750071	0.544530200464197
nb	13	Normal_vs_StageI	297697	0.2581591461622661	0.544530200464197
nb	13	Normal_vs_StageI	25258	0.2595497208616377	0.544530200464197
nb	13	Normal_vs_StageI	138627	0.2599521047603942	0.544530200464197
nb	13	Normal_vs_StageI	109850	0.2624550297569548	0.5462646682342918
nb	13	Normal_vs_StageI	197663	0.2633775781486661	0.5467497891934352
nb	13	Normal_vs_StageI	123608	0.2669957937450905	0.5514286082539349
nb	13	Normal_vs_StageI	235	0.2670221760019055	0.5514286082539349
nb	13	Normal_vs_StageI	187661	0.273841225727619	0.5640417974077971
nb	13	Normal_vs_StageI	254227	0.2748144829880782	0.5645800129780986
nb	13	Normal_vs_StageI	297136	0.2787624870197933	0.5653673969480719
nb	13	Normal_vs_StageI	182514	0.2776762535547066	0.5653673969480719
nb	13	Normal_vs_StageI	21208	0.2776731641400463	0.5653673969480719
nb	13	Normal_vs_StageI	274583	0.2782970101779433	0.5653673969480719
nb	13	Normal_vs_StageI	285130	0.277671939942925	0.5653673969480719
nb	13	Normal_vs_StageI	220474	0.2831018502496819	0.5727034878775453
nb	13	Normal_vs_StageI	243955	0.2859997000714139	0.5770935423832857
nb	13	Normal_vs_StageI	180804	0.2879472171671307	0.5794248230554695
nb	13	Normal_vs_StageI	19123	0.2886163998826109	0.5794248230554695
nb	13	Normal_vs_StageI	10321	0.2915429921033377	0.583822203883704
nb	13	Normal_vs_StageI	230713	0.2964053579173279	0.5920641028424207
nb	13	Normal_vs_StageI	63745	0.3025626746032009	0.6007108823784736
nb	13	Normal_vs_StageI	132831	0.3020582533119454	0.6007108823784736
nb	13	Normal_vs_StageI	52748	0.3030067502539589	0.6007108823784736
nb	13	Normal_vs_StageI	66567	0.3060352054678151	0.6013260174644396
nb	13	Normal_vs_StageI	41414	0.3084649579586852	0.6013260174644396
nb	13	Normal_vs_StageI	36531	0.3080310236114796	0.6013260174644396
nb	13	Normal_vs_StageI	243404	0.3086250808424047	0.6013260174644396
nb	13	Normal_vs_StageI	207167	0.3057507738284887	0.6013260174644396
nb	13	Normal_vs_StageI	249379	0.3064998375484389	0.6013260174644396
nb	13	Normal_vs_StageI	160385	0.3084243265747792	0.6013260174644396
nb	13	Normal_vs_StageI	288369	0.3099405398045461	0.6024089413357968
nb	13	Normal_vs_StageI	151777	0.3115453219632326	0.6040475313370256
nb	13	Normal_vs_StageI	150774	0.3131010351513675	0.6055832216464255
nb	13	Normal_vs_StageI	184615	0.3148216270009414	0.6074295625589939
nb	13	Normal_vs_StageI	117282	0.3176245620502289	0.611313824466675
nb	13	Normal_vs_StageI	295400	0.3183765567525054	0.611313824466675
nb	13	Normal_vs_StageI	141796	0.3214932816833838	0.6153423730499915
nb	13	Normal_vs_StageI	273194	0.3220265886705504	0.6153423730499915
nb	13	Normal_vs_StageI	285319	0.3234059530497671	0.6164925980011187
nb	13	Normal_vs_StageI	195227	0.3277034443436742	0.6231866459581143
nb	13	Normal_vs_StageI	290275	0.3297244143862117	0.6255298100676216
nb	13	Normal_vs_StageI	134756	0.3344769321503322	0.6330315207522995
nb	13	Normal_vs_StageI	52558	0.3368745336668809	0.6360512028519918
nb	13	Normal_vs_StageI	81642	0.3391945222041828	0.638910347049684
nb	13	Normal_vs_StageI	68457	0.3434451113646556	0.6393238810144881
nb	13	Normal_vs_StageI	98325	0.3403634250548121	0.6393238810144881
nb	13	Normal_vs_StageI	184524	0.3430591534861371	0.6393238810144881
nb	13	Normal_vs_StageI	184402	0.3410696817242457	0.6393238810144881
nb	13	Normal_vs_StageI	135849	0.3420354674260113	0.6393238810144881
nb	13	Normal_vs_StageI	237944	0.3497919439129032	0.6480958213152623
nb	13	Normal_vs_StageI	73702	0.3495146225090048	0.6480958213152623
nb	13	Normal_vs_StageI	271913	0.3519804294187919	0.6506304907438275
nb	13	Normal_vs_StageI	253427	0.3561003174258538	0.6551915353102136
nb	13	Normal_vs_StageI	281083	0.3557529607189276	0.6551915353102136
nb	13	Normal_vs_StageI	187928	0.3638136681954437	0.667833886293951
nb	13	Normal_vs_StageI	48868	0.3684573191654753	0.6732520909684189
nb	13	Normal_vs_StageI	243012	0.3684633133421107	0.6732520909684189
nb	13	Normal_vs_StageI	151098	0.3704209547426431	0.6741060501088183
nb	13	Normal_vs_StageI	63748	0.3706308169576857	0.6741060501088183
nb	13	Normal_vs_StageI	112165	0.3716497180272757	0.6744124173813036
nb	13	Normal_vs_StageI	104851	0.3735557668544076	0.6763235687569525
nb	13	Normal_vs_StageI	291342	0.379969837066588	0.6838811388245444
nb	13	Normal_vs_StageI	17266	0.3788437982103567	0.6838811388245444
nb	13	Normal_vs_StageI	197906	0.3803172537473192	0.6838811388245444
nb	13	Normal_vs_StageI	63994	0.3829054356611698	0.6854266602241709
nb	13	Normal_vs_StageI	293528	0.3825045371706088	0.6854266602241709
nb	13	Normal_vs_StageI	249769	0.3837741636782316	0.6854344860289137
nb	13	Normal_vs_StageI	214712	0.3857725755496667	0.6870676519821519
nb	13	Normal_vs_StageI	111375	0.3864214032585621	0.6870676519821519
nb	13	Normal_vs_StageI	213010	0.3887495219252311	0.6896607849814503
nb	13	Normal_vs_StageI	48323	0.3936688381898189	0.69527703493213
nb	13	Normal_vs_StageI	57234	0.3928215052741743	0.69527703493213
nb	13	Normal_vs_StageI	255355	0.3955905678359157	0.6971184895419581
nb	13	Normal_vs_StageI	181600	0.3983878118236692	0.6994726473353268
nb	13	Normal_vs_StageI	191758	0.3986905883928975	0.6994726473353268
nb	13	Normal_vs_StageI	40040	0.4006883989443787	0.7014258286156563
nb	13	Normal_vs_StageI	181011	0.403432691944987	0.7046742835074332
nb	13	Normal_vs_StageI	121328	0.4071833122479797	0.7065566009029496
nb	13	Normal_vs_StageI	120996	0.4070730278731326	0.7065566009029496
nb	13	Normal_vs_StageI	64707	0.4059722520509672	0.7065566009029496
nb	13	Normal_vs_StageI	158399	0.4092874228977884	0.7086570444496642
nb	13	Normal_vs_StageI	280067	0.4104685655765654	0.7091537527281403
nb	13	Normal_vs_StageI	163174	0.4130917659813536	0.7105895236946063
nb	13	Normal_vs_StageI	24670	0.4122279700331215	0.7105895236946063
nb	13	Normal_vs_StageI	199475	0.4143396263777781	0.7111933413800391
nb	13	Normal_vs_StageI	226257	0.4180933072046533	0.7155554811897714
nb	13	Normal_vs_StageI	281767	0.4196133677422962	0.7155554811897714
nb	13	Normal_vs_StageI	47519	0.4203699766743234	0.7155554811897714
nb	13	Normal_vs_StageI	117239	0.4204903584292981	0.7155554811897714
nb	13	Normal_vs_StageI	256268	0.4219791797179217	0.7165513694139442
nb	13	Normal_vs_StageI	134860	0.4238854083195226	0.7182502752080799
nb	13	Normal_vs_StageI	92950	0.4273217718071032	0.7209918405170911
nb	13	Normal_vs_StageI	277416	0.4271370427199417	0.7209918405170911
nb	13	Normal_vs_StageI	277930	0.4300945883651211	0.7241295298801297
nb	13	Normal_vs_StageI	210026	0.431969566133217	0.7257454786941548
nb	13	Normal_vs_StageI	291061	0.4352315343138619	0.7261469569458461
nb	13	Normal_vs_StageI	109435	0.4342722532462157	0.7261469569458461
nb	13	Normal_vs_StageI	185639	0.4367870094113096	0.7261469569458461
nb	13	Normal_vs_StageI	288149	0.4366647136267098	0.7261469569458461
nb	13	Normal_vs_StageI	18591	0.434422607285314	0.7261469569458461
nb	13	Normal_vs_StageI	263007	0.4426893551922133	0.7338209652749909
nb	13	Normal_vs_StageI	242475	0.4432537734763185	0.7338209652749909
nb	13	Normal_vs_StageI	80446	0.4462264636266281	0.7372033034498252
nb	13	Normal_vs_StageI	163705	0.448253748961407	0.7390129374769143
nb	13	Normal_vs_StageI	29913	0.4576770788660139	0.741148562811849
nb	13	Normal_vs_StageI	224207	0.4616627557836745	0.741148562811849
nb	13	Normal_vs_StageI	116908	0.4648554171308834	0.741148562811849
nb	13	Normal_vs_StageI	45370	0.4544187790699064	0.741148562811849
nb	13	Normal_vs_StageI	286080	0.4520320597315947	0.741148562811849
nb	13	Normal_vs_StageI	42356	0.4640816062098529	0.741148562811849
nb	13	Normal_vs_StageI	88771	0.453759742296442	0.741148562811849
nb	13	Normal_vs_StageI	53369	0.4663721725638243	0.741148562811849
nb	13	Normal_vs_StageI	260882	0.4535061798039963	0.741148562811849
nb	13	Normal_vs_StageI	156526	0.4584723809702312	0.741148562811849
nb	13	Normal_vs_StageI	183838	0.4639119274599957	0.741148562811849
nb	13	Normal_vs_StageI	198141	0.4519774323256577	0.741148562811849
nb	13	Normal_vs_StageI	124324	0.466262532206545	0.741148562811849
nb	13	Normal_vs_StageI	87962	0.4605722330166499	0.741148562811849
nb	13	Normal_vs_StageI	294789	0.464351226700248	0.741148562811849
nb	13	Normal_vs_StageI	19536	0.4632991347033599	0.741148562811849
nb	13	Normal_vs_StageI	279625	0.4601795286194565	0.741148562811849
nb	13	Normal_vs_StageI	191756	0.4601716962419224	0.741148562811849
nb	13	Normal_vs_StageI	101716	0.4691845178446823	0.7441266453016662
nb	13	Normal_vs_StageI	56494	0.4750658743492759	0.751950575566818
nb	13	Normal_vs_StageI	119348	0.4762403582195261	0.7523079762312435
nb	13	Normal_vs_StageI	122125	0.4802005695921443	0.7540575280922187
nb	13	Normal_vs_StageI	100900	0.4800311478437454	0.7540575280922187
nb	13	Normal_vs_StageI	248083	0.4786290622228727	0.7540575280922187
nb	13	Normal_vs_StageI	142390	0.4883516648691522	0.76534164079296
nb	13	Normal_vs_StageI	138125	0.4921788582086029	0.7691169855079196
nb	13	Normal_vs_StageI	94520	0.4927004144237367	0.7691169855079196
nb	13	Normal_vs_StageI	28988	0.4943501814542365	0.7701762159002152
nb	13	Normal_vs_StageI	226772	0.4993836074954426	0.7749729955849042
nb	13	Normal_vs_StageI	155977	0.499275727007015	0.7749729955849042
nb	13	Normal_vs_StageI	32024	0.5006041488484325	0.7753497852281387
nb	13	Normal_vs_StageI	21353	0.5021787155311842	0.7762723614351443
nb	13	Normal_vs_StageI	20311	0.5041920197521115	0.7778682328082187
nb	13	Normal_vs_StageI	10189	0.5053929714847374	0.7782070415289257
nb	13	Normal_vs_StageI	109181	0.5123577284883163	0.7874024780837885
nb	13	Normal_vs_StageI	269868	0.5176581576771948	0.7924766776795665
nb	13	Normal_vs_StageI	18128	0.5168738935343462	0.7924766776795665
nb	13	Normal_vs_StageI	120433	0.5260081028402357	0.7974803841423129
nb	13	Normal_vs_StageI	133041	0.5269605564824363	0.7974803841423129
nb	13	Normal_vs_StageI	177969	0.5267628456245516	0.7974803841423129
nb	13	Normal_vs_StageI	138817	0.5259515339339595	0.7974803841423129
nb	13	Normal_vs_StageI	232560	0.5225850160084321	0.7974803841423129
nb	13	Normal_vs_StageI	287924	0.5249663747082198	0.7974803841423129
nb	13	Normal_vs_StageI	467	0.5283861029580541	0.7981146278966418
nb	13	Normal_vs_StageI	30328	0.5316982627844342	0.8003343401355232
nb	13	Normal_vs_StageI	170240	0.5318741453359657	0.8003343401355232
nb	13	Normal_vs_StageI	130906	0.5334474256452786	0.8011814555619431
nb	13	Normal_vs_StageI	134001	0.54444967383084	0.8089007839405367
nb	13	Normal_vs_StageI	135998	0.5457275150166294	0.8089007839405367
nb	13	Normal_vs_StageI	202808	0.5437707758977536	0.8089007839405367
nb	13	Normal_vs_StageI	35605	0.5440079343621202	0.8089007839405367
nb	13	Normal_vs_StageI	60452	0.5453909023174291	0.8089007839405367
nb	13	Normal_vs_StageI	53883	0.5400832877708339	0.8089007839405367
nb	13	Normal_vs_StageI	183478	0.54267596481067	0.8089007839405367
nb	13	Normal_vs_StageI	127207	0.549434553327923	0.8098542765595594
nb	13	Normal_vs_StageI	291025	0.5478624469623143	0.8098542765595594
nb	13	Normal_vs_StageI	274380	0.5491998690940427	0.8098542765595594
nb	13	Normal_vs_StageI	138747	0.5537950844518078	0.8132583369820067
nb	13	Normal_vs_StageI	201577	0.5530405863604089	0.8132583369820067
nb	13	Normal_vs_StageI	158436	0.5558215497139913	0.8147254878432442
nb	13	Normal_vs_StageI	245033	0.5568982028384931	0.8147975550755074
nb	13	Normal_vs_StageI	290385	0.5580471497642667	0.814974935106931
nb	13	Normal_vs_StageI	36373	0.5608470600391271	0.8175583062702717
nb	13	Normal_vs_StageI	181629	0.5623558977299195	0.8182536273391305
nb	13	Normal_vs_StageI	212508	0.5645105679580065	0.818385521738024
nb	13	Normal_vs_StageI	132283	0.5638440825409703	0.818385521738024
nb	13	Normal_vs_StageI	146964	0.5673259621504022	0.8209662189512208
nb	13	Normal_vs_StageI	122744	0.5693528825774291	0.8223986081673976
nb	13	Normal_vs_StageI	111993	0.5709161351075214	0.82315726389139
nb	13	Normal_vs_StageI	31909	0.5736458208215633	0.8255918982059887
nb	13	Normal_vs_StageI	276513	0.5755397099248084	0.8268170108158933
nb	13	Normal_vs_StageI	301444	0.5791494270032962	0.8289990895552597
nb	13	Normal_vs_StageI	81224	0.5790365161239639	0.8289990895552597
nb	13	Normal_vs_StageI	272783	0.584936071724998	0.8342703325142506
nb	13	Normal_vs_StageI	210727	0.5841099407353075	0.8342703325142506
nb	13	Normal_vs_StageI	227423	0.5875102868391342	0.8364374460743869
nb	13	Normal_vs_StageI	248081	0.59010639804792	0.8371135752118666
nb	13	Normal_vs_StageI	110638	0.5911520833778628	0.8371135752118666
nb	13	Normal_vs_StageI	97635	0.5901521518640584	0.8371135752118666
nb	13	Normal_vs_StageI	84394	0.5927188735834017	0.837219809516909
nb	13	Normal_vs_StageI	12044	0.5933386291910503	0.837219809516909
nb	13	Normal_vs_StageI	138121	0.5959588453148743	0.8376962812760325
nb	13	Normal_vs_StageI	159134	0.5955096233759034	0.8376962812760325
nb	13	Normal_vs_StageI	171826	0.5968453958650168	0.8376962812760325
nb	13	Normal_vs_StageI	273540	0.609275042419908	0.8409622544075301
nb	13	Normal_vs_StageI	155898	0.6087726516713737	0.8409622544075301
nb	13	Normal_vs_StageI	195492	0.6012427898961457	0.8409622544075301
nb	13	Normal_vs_StageI	191214	0.6048035243361911	0.8409622544075301
nb	13	Normal_vs_StageI	122560	0.6028129407483203	0.8409622544075301
nb	13	Normal_vs_StageI	210709	0.608845265293142	0.8409622544075301
nb	13	Normal_vs_StageI	37985	0.6088373184718235	0.8409622544075301
nb	13	Normal_vs_StageI	48460	0.60825720696838	0.8409622544075301
nb	13	Normal_vs_StageI	269817	0.6097771705981461	0.8409622544075301
nb	13	Normal_vs_StageI	82011	0.6073653778897851	0.8409622544075301
nb	13	Normal_vs_StageI	231925	0.6144615819055504	0.8459514486998291
nb	13	Normal_vs_StageI	136472	0.6202582372281511	0.8509771316988302
nb	13	Normal_vs_StageI	196436	0.6198194958769763	0.8509771316988302
nb	13	Normal_vs_StageI	246663	0.6286055584700911	0.8509796251237461
nb	13	Normal_vs_StageI	119533	0.6284542311824614	0.8509796251237461
nb	13	Normal_vs_StageI	10708	0.6274516968709027	0.8509796251237461
nb	13	Normal_vs_StageI	124158	0.6282254874473596	0.8509796251237461
nb	13	Normal_vs_StageI	1707	0.6243502110146976	0.8509796251237461
nb	13	Normal_vs_StageI	186896	0.6230872218295704	0.8509796251237461
nb	13	Normal_vs_StageI	174419	0.6268810690639313	0.8509796251237461
nb	13	Normal_vs_StageI	170424	0.6288449688808515	0.8509796251237461
nb	13	Normal_vs_StageI	184026	0.6360948324068959	0.8593240240181745
nb	13	Normal_vs_StageI	117552	0.6386181303393614	0.8608817836492101
nb	13	Normal_vs_StageI	285917	0.6423664108455704	0.8608817836492101
nb	13	Normal_vs_StageI	19824	0.6411020585787359	0.8608817836492101
nb	13	Normal_vs_StageI	186161	0.642675934325766	0.8608817836492101
nb	13	Normal_vs_StageI	11537	0.6394314777571232	0.8608817836492101
nb	13	Normal_vs_StageI	225384	0.6439856518658598	0.8611814872337721
nb	13	Normal_vs_StageI	16221	0.6471483235330132	0.863953906669494
nb	13	Normal_vs_StageI	93413	0.649079499933269	0.8650757032724071
nb	13	Normal_vs_StageI	43539	0.6563109728466051	0.8685757423987802
nb	13	Normal_vs_StageI	65444	0.6570984566522109	0.8685757423987802
nb	13	Normal_vs_StageI	208742	0.6578962947179887	0.8685757423987802
nb	13	Normal_vs_StageI	48373	0.6541512609469853	0.8685757423987802
nb	13	Normal_vs_StageI	191178	0.6582774542013454	0.8685757423987802
nb	13	Normal_vs_StageI	113577	0.6551705742604275	0.8685757423987802
nb	13	Normal_vs_StageI	109178	0.6593917651194487	0.8686007802985429
nb	13	Normal_vs_StageI	245908	0.6617420306161224	0.8702307492650504
nb	13	Normal_vs_StageI	259871	0.6631769853755913	0.8702307492650504
nb	13	Normal_vs_StageI	75879	0.6639213156435757	0.8702307492650504
nb	13	Normal_vs_StageI	240356	0.6653593223544996	0.8706764729820431
nb	13	Normal_vs_StageI	281054	0.6668819723881495	0.8712313082434968
nb	13	Normal_vs_StageI	93579	0.6814755371650221	0.8812954821003672
nb	13	Normal_vs_StageI	209642	0.6768119800275361	0.8812954821003672
nb	13	Normal_vs_StageI	161660	0.6810594830050495	0.8812954821003672
nb	13	Normal_vs_StageI	36267	0.682388063224939	0.8812954821003672
nb	13	Normal_vs_StageI	123160	0.6792935167601287	0.8812954821003672
nb	13	Normal_vs_StageI	176685	0.6767110351363907	0.8812954821003672
nb	13	Normal_vs_StageI	19235	0.6832753132423697	0.8812954821003672
nb	13	Normal_vs_StageI	266935	0.6834763196616971	0.8812954821003672
