symbol	m1_delta	m2_delta	m1_mono	m2_mono	m1_npas	m2_npas	m1_wdi_Spermatocyte	m2_wdi_Spermatocyte	m1_wdi_RoundSpermatid	m2_wdi_RoundSpermatid	m1_wdi_Elongating	m2_wdi_Elongating	mean_delta
Plbd2	-0.1142384105960264	-0.0802476508998248	True	True	2	2	0.1142384105960264	0.0981047937569676	0.0675203725261932	0.066480055983205	0.0	0.0178571428571428	-0.0972430307479256
Enah	-0.0741622239146991	-0.1196236559139785	True	True	3	3	0.0865384615384615	0.125	0.0141562853907134	0.0178935117835321	0.0123762376237623	0.0053763440860215	-0.0968929399143388
Knop1	-0.0811248512443731	-0.1108990147783251	True	True	3	3	0.0831168831168831	0.1160714285714285	0.0151515151515151	0.0092504743833017	0.0019920318725099	0.0051724137931034	-0.0960119330113491
BC024978	-0.0451616426387068	-0.143953634085213	False	False	3	4	0.1369047619047619	0.1885964912280701	0.25	0.2761087267525035	0.091743119266055	0.0446428571428571	-0.0945576383619599
Pias1	-0.086469879724644	-0.1011505204047753	True	False	4	4	0.0939485122032764	0.1256983240223463	0.0144032921810699	0.0151032448377581	0.0074786324786324	0.024547803617571	-0.0938102000647096
Trip12	-0.0835380835380835	-0.1030931458699472	True	True	4	4	0.1138411138411138	0.1297598125366139	0.0593723494486853	0.0512820512820512	0.0303030303030303	0.0266666666666666	-0.0933156147040153
Marchf5	-0.0870726495726496	-0.0970402226157349	True	True	2	2	0.9375	0.9627118644067796	0.8691275167785235	0.93142144638404	0.8504273504273504	0.8656716417910447	-0.0920564360941922
Nubp1	-0.1057387057387057	-0.0768945644116029	True	False	2	2	0.1142857142857142	0.1051964512040557	0.0118343195266272	0.0143540669856459	0.0085470085470085	0.0283018867924528	-0.0913166350751543
Adam30	-0.0835588828102505	-0.0962835743445856	True	True	2	2	0.1052980132450331	0.1182615963226076	0.0239202657807308	0.0325503355704697	0.0217391304347826	0.0219780219780219	-0.089921228577418
Pold3	-0.1083070831429693	-0.0656038193241973	True	True	4	4	0.6648351648351648	0.6064084170253468	0.5841469084146909	0.5605063291139241	0.5565280816921955	0.5408045977011494	-0.0869554512335833
Ube2j1	-0.0682488109688877	-0.1000593824698826	True	True	2	2	0.0694214876033057	0.1015567086730911	0.022960229602296	0.0136712749615975	0.001172676634418	0.0014973262032085	-0.0841540967193851
Flywch1	-0.1310567311161576	-0.037037037037037	False	False	2	2	0.4235095613048369	0.3333333333333333	0.28270412642669	0.1974944731024318	0.2924528301886792	0.2962962962962963	-0.0840468840765973
Katnal1	-0.0938953554330315	-0.0726661913712273	False	False	3	4	0.1360640301318267	0.1147082334132693	0.0420984455958549	0.0222222222222222	0.0421686746987951	0.042042042042042	-0.0832807734021294
Stk35	-0.1283896468188193	-0.0379598662207357	True	True	3	3	0.1290909090909091	0.4188963210702341	0.0249469214437367	0.3927125506072874	0.0007012622720897	0.3809364548494983	-0.0831747565197775
Rnf138	-0.1406587618841832	-0.0247524752475247	True	True	2	2	0.146067415730337	0.0247524752475247	0.0067754850631352	0.0006612007405448	0.0054086538461538	0.0	-0.0827056185658539
Mlec	-0.0814462006157334	-0.0827759197324414	True	True	3	2	0.1699417758369723	0.0827759197324414	0.1592709984152139	0.0517387616624257	0.0884955752212389	0.0	-0.0821110601740874
Nupl2	-0.0976800976800976	-0.0655664585191792	False	False	2	2	0.1636141636141636	0.1842105263157894	0.0286774628879892	0.0326669046769011	0.0659340659340659	0.1186440677966101	-0.0816232780996384
Csnk1d	-0.0830659393550457	-0.078739033821021	True	False	2	2	0.0978260869565217	0.1084420041180507	0.0238393977415307	0.0244516361021215	0.014760147601476	0.0297029702970297	-0.0809024865880334
Mdm4	-0.0494051793306924	-0.1092376802783125	True	True	4	4	0.0804129312686769	0.1164319248826291	0.0361990950226244	0.0538977561878325	0.0310077519379844	0.0071942446043165	-0.0793214298045025
Dzip1	-0.0771156922248964	-0.080465894438465	False	True	3	3	0.1433408577878104	0.0924276169265033	0.0534090909090909	0.0386210471747019	0.0662251655629139	0.0119617224880382	-0.0787907933316807
Pudp	-0.0956516972195421	-0.0615887107227044	False	True	2	3	0.1019230769230769	0.0660225442834138	0.1034482758620689	0.0594530321046373	0.0062713797035347	0.0044338335607094	-0.0786202039711232
Gnb1	-0.0821184546112912	-0.0707098343213254	True	False	2	2	0.1260744985673352	0.2118863049095607	0.0683760683760683	0.0625	0.0439560439560439	0.1411764705882353	-0.0764141444663083
Mtfr1	-0.0800273492069292	-0.0726061076604555	True	True	5	5	0.7318941504178273	0.7416666666666667	0.6990677580718508	0.7044808405438814	0.6518668012108981	0.6690605590062112	-0.0763167284336923
Timp2	-0.0674055415617128	-0.0846153846153846	False	True	2	2	0.08	0.0846153846153846	0.0018867924528301	0.0341463414634146	0.0125944584382871	0.0	-0.0760104630885487
Erich2	-0.0589517719023305	-0.0923304971481933	True	True	2	2	0.9826158940397351	0.9866036249014972	0.9772245762711864	0.9709844559585492	0.9236641221374046	0.8942731277533039	-0.0756411345252619
Ube2d3	-0.0662463156374522	-0.0816309608628357	False	True	2	2	0.907744874715262	0.9374001916320664	0.8398470688190315	0.88835186080232	0.8414985590778098	0.8557692307692307	-0.0739386382501439
Zc2hc1c	-0.0912430904476131	-0.056492703438041	False	False	2	2	0.8001983143282102	0.8257234726688103	0.8248820754716981	0.8397825391749281	0.7089552238805971	0.7692307692307693	-0.073867896942827
Spaca1	-0.0365037359900373	-0.1105590062111801	False	False	2	2	0.2556818181818182	0.3714285714285714	0.2004040404040404	0.2370654810024252	0.2191780821917808	0.2608695652173913	-0.0735313711006087
Dnajb13	-0.0755939524838013	-0.0708868978054798	True	True	2	2	0.0755939524838013	0.0728476821192053	0.0032992411745298	0.0033506449991623	0.0	0.0019607843137254	-0.0732404251446405
Riok3	-0.049182361845207	-0.093649619855337	False	True	2	2	0.0739348370927318	0.0982367758186398	0.0180505415162454	0.0307881773399014	0.0247524752475247	0.0045871559633027	-0.071415990850272
Acte1	-0.0484469016308639	-0.094259885691291	True	True	5	5	0.2471590909090909	0.3132022471910112	0.2325918762088974	0.2238600628930817	0.198712189278227	0.2189423614997202	-0.0713533936610774
Eloc	-0.0786447180585296	-0.0624780566097671	True	True	2	2	0.0979166666666666	0.0655933214072748	0.0306983883346124	0.0159416989296287	0.019271948608137	0.0031152647975077	-0.0705613873341483
Hsp90ab1	-0.0425089741167579	-0.0973323375653473	False	True	2	2	0.5126582278481012	0.5827692307692308	0.4234042553191489	0.5673758865248227	0.4701492537313433	0.4854368932038835	-0.0699206558410526
Morn3	-0.1182644879257545	-0.0214908105733323	True	False	4	3	0.5918367346938775	0.2857142857142857	0.5193602693602694	0.341488989863684	0.473572246768123	0.2642234751409533	-0.0698776492495434
Zfp13	-0.0749911816578483	-0.0643011042283867	True	True	2	2	0.0864197530864197	0.0696202531645569	0.058252427184466	0.0616004605641911	0.0114285714285714	0.0053191489361702	-0.0696461429431175
Camsap1	-0.0235192814209495	-0.115540140331693	False	True	3	4	0.5812115891132572	0.2624327956989247	0.5266666666666666	0.1709489551216169	0.5576923076923077	0.1468926553672316	-0.0695297108763212
Cfap53	-0.0215044230732167	-0.1173907072556648	True	True	6	6	0.523391215526047	0.4326848249027237	0.5156643860280878	0.4170623874242672	0.5018867924528302	0.3152941176470588	-0.0694475651644408
Spata1	-0.0605203856255969	-0.0761873678701327	False	False	6	6	0.881614135625597	0.8897139379184419	0.904378489568028	0.9256091148115688	0.8210937500000001	0.8135265700483092	-0.0683538767478648
Tsc22d4	-0.0753738175160207	-0.0611781076066789	False	False	2	3	0.8275862068965517	0.8545454545454545	0.942422667013257	0.9408248864033556	0.7522123893805309	0.7933673469387755	-0.0682759625613498
Otud7b	-0.0565740251091916	-0.0788690476190476	True	True	3	3	0.0675029868578255	0.0788690476190476	0.0357142857142857	0.0636942675159235	0.0109289617486338	0.0	-0.0677215363641196
Dcaf10	-0.0418250950570342	-0.091254752851711	False	True	2	2	0.0418250950570342	0.091254752851711	0.0	0.0064102564102564	0.0	0.0	-0.0665399239543726
Dnaja4	-0.1007834757834757	-0.031055900621118	True	True	2	2	0.1018518518518518	0.031055900621118	0.0218642117376294	0.0159817351598173	0.001068376068376	0.0	-0.0659196882022968
Ensa	-0.0405212872946697	-0.0911429394575462	False	True	3	3	0.8431528662420382	0.8608058608058609	0.759090909090909	0.7941176470588235	0.8026315789473685	0.7696629213483146	-0.065832113376108
Mtch2	-0.0667417377053452	-0.0609933698423508	True	True	2	2	0.0800861914167714	0.0836311651179413	0.0220478325859491	0.023300295600765	0.0133444537114261	0.0226377952755905	-0.063867553773848
Mul1	-0.0463105358337961	-0.0805097352153647	False	True	3	3	0.0977508650519031	0.0893854748603352	0.0218863991662324	0.0173254620123203	0.051440329218107	0.0088757396449704	-0.0634101355245804
Gm14698	-0.0513030148185999	-0.0751351351351351	True	True	2	2	0.0618293306080735	0.0751351351351351	0.0201096892138939	0.0348468848996832	0.0105263157894736	0.0	-0.0632190749768675
Dctn4	-0.0711490873502124	-0.055021055094163	True	True	3	3	0.1841810022438294	0.2779126213592233	0.120253164556962	0.2280927835051546	0.113031914893617	0.2228915662650602	-0.0630850712221877
Zfp830	-0.0686339911671145	-0.0568484396634359	True	True	2	2	0.0725099601593625	0.0873362445414847	0.0260821309655937	0.0324561403508771	0.003875968992248	0.0304878048780487	-0.0627412154152752
Derl1	-0.0640985651902682	-0.060503651001685	False	False	3	3	0.1117176128093158	0.1064220183486238	0.0119363395225464	0.0190821256038647	0.0476190476190476	0.0459183673469387	-0.0623011080959766
Spata18	-0.0939863685479178	-0.0304292767082056	True	False	2	2	0.9056603773584906	0.8640776699029126	0.8829787234042553	0.8823529411764706	0.8116740088105727	0.833648393194707	-0.0622078226280617
Rexo1	0.0532592478263106	-0.1773362688098494	False	True	2	3	0.9247311827956988	0.6686046511627907	0.969811320754717	0.5173841059602649	0.9779904306220096	0.4912683823529412	-0.0620385104917694
Zfand3	-0.0595838245675805	-0.0639810426540284	True	True	2	2	0.0603644646924829	0.0639810426540284	0.0079268292682926	0.0067209775967413	0.0007806401249024	0.0	-0.0617824336108044
Clint1	-0.0528846153846153	-0.0687830687830687	True	True	2	2	0.0528846153846153	0.0687830687830687	0.003690036900369	0.0072127769191138	0.0	0.0	-0.060833842083842
Smc4	-0.04328248252565	-0.0769685886402753	True	True	14	13	0.5458465850897526	0.6424447791164658	0.5312026002166848	0.5896624472573839	0.5025641025641026	0.5654761904761905	-0.0601255355829626
Asb1	-0.0572149488883522	-0.0617393043192037	False	False	4	5	0.3549783549783549	0.2946672743846855	0.2811194653299916	0.2313137032842582	0.2977634060900027	0.2329279700654817	-0.0594771266037779
Nabp1	-0.0912609107161636	-0.0273291925465838	True	True	2	2	0.1729729729729729	0.1130434782608695	0.0973320158102766	0.0973584905660377	0.0817120622568093	0.0857142857142857	-0.0592950516313737
Gfer	-0.0469402191069695	-0.0684837862580707	True	True	2	2	0.0946930280957336	0.1066782307025151	0.0605892162312395	0.0578568983224923	0.047752808988764	0.0381944444444444	-0.0577120026825201
Dgkh	-0.0676902613925514	-0.0475121586232697	False	False	4	4	0.6325757575757576	0.6502057613168724	0.526813880126183	0.5045454545454545	0.5648854961832062	0.6026936026936026	-0.0576012100079105
Cux1	-0.0646825396825397	-0.0501579403313049	False	False	5	7	0.5785714285714286	0.7025016903313049	0.3303842264914055	0.5448384554767535	0.5138888888888888	0.65234375	-0.0574202400069223
Glt1d1	-0.0492448653646781	-0.0655862789656144	True	False	2	2	0.054862842892768	0.077562326869806	0.0056657223796034	0.0072254335260115	0.0056179775280898	0.0119760479041916	-0.0574155721651463
Csnk1a1	-0.0346047794117647	-0.0798992673992673	False	False	5	5	0.17578125	0.1810897435897435	0.105	0.0828272604588394	0.1411764705882353	0.1011904761904761	-0.057252023405516
Wdr60	-0.0819188330880052	-0.0323091391434948	True	True	3	4	0.1040794979079497	0.3935656836461126	0.0650806134486826	0.3810932657086502	0.0221606648199446	0.3612565445026178	-0.05711398611575
Arih2	-0.0474808629088379	-0.066716773216197	False	False	3	3	0.5908141962421712	0.6021150033046927	0.5202564102564102	0.5211066742726754	0.5433333333333333	0.5353982300884956	-0.0570988180625174
Nadk2	-0.0920646192082371	-0.02148033126294	False	True	2	3	0.1302325581395348	0.5178571428571429	0.0363086232980332	0.4965581977471839	0.0381679389312977	0.4963768115942029	-0.0567724752355885
Hbs1l	-0.0573876423973824	-0.0554404333442396	False	False	2	2	0.9943955164131304	0.9894026974951832	0.8051948051948052	0.7882855399633923	0.937007874015748	0.9339622641509434	-0.056414037870811
Glul	-0.0713945309367517	-0.0408565127374201	True	True	2	2	0.0716981132075471	0.0416666666666666	0.017208413001912	0.0319419237749546	0.0003035822707953	0.0008101539292465	-0.0561255218370859
Zpr1	-0.0365124521283217	-0.0754156769596199	True	True	2	2	0.0382131324004305	0.0754156769596199	0.0028818443804034	0.0053859964093357	0.0017006802721088	0.0	-0.0559640645439708
Brdt	-0.0628776241679467	-0.0487239727884131	True	False	2	3	0.2057347670250896	0.1504188880426504	0.1508801341156747	0.08206106870229	0.1428571428571428	0.1016949152542373	-0.0558007984781799
Cdkl3	-0.0367869341836349	-0.0740469539771216	False	False	7	8	0.6246183735775743	0.6670238095238096	0.572838177251525	0.5906642079762808	0.5878314393939393	0.5929768555466879	-0.0554169440803783
Cab39l	-0.0806629834254143	-0.0249188838416612	True	False	2	2	0.0806629834254143	0.0597014925373134	0.0108147080028839	0.014502307185234	0.0	0.0347826086956521	-0.0527909336335378
Gmcl1	-0.0933908272502247	-0.0108913261087174	True	False	2	2	0.9835007173601148	0.9738542890716804	0.9694444444444444	0.9622641509433962	0.8901098901098901	0.9629629629629628	-0.0521410766794711
Exosc4	-0.0372566470130159	-0.0667875629827722	False	False	2	2	0.0653465346534653	0.0866551126516464	0.0124653739612188	0.003813882532418	0.0280898876404494	0.0198675496688741	-0.052022104997894
Tent5c	-0.0473070972061316	-0.0565318838318133	True	True	2	2	0.0578642819568648	0.0665732305536089	0.0197793837961202	0.0303787733128244	0.0105571847507331	0.0100413467217956	-0.0519194905189725
Cep41	-0.0627338970852824	-0.0408084163898118	False	False	5	6	0.4716624685138539	0.5527131782945737	0.3827868852459016	0.4890410958904109	0.4089285714285714	0.5119047619047619	-0.0517711567375471
Sin3b	-0.0398650860407973	-0.0610384796819192	False	False	2	2	0.0647098065376917	0.083765752409192	0.003680981595092	0.0121951219512195	0.0248447204968944	0.0227272727272727	-0.0504517828613583
Clpb	-0.0573990774532472	-0.043491471461818	True	True	3	3	0.0586107091172214	0.044314381270903	0.009909647333139	0.0041632541632541	0.0012116316639741	0.0008229098090849	-0.0504452744575326
Mosmo	-0.0379746835443038	-0.0621572212065813	True	True	2	2	0.0379746835443038	0.0621572212065813	0.0069605568445475	0.0102489019033674	0.0	0.0	-0.0500659523754425
Dusp15	-0.0047751626035281	-0.0928357267875642	False	True	2	3	0.9954728370221329	0.5996595481275147	0.9966394623139704	0.5187941473259334	0.9906976744186048	0.5068238213399504	-0.0488054446955462
Cylc2	-0.0119251183099328	-0.0843594803344564	True	True	4	4	0.0280701754385964	0.099009900990099	0.0229752278269798	0.0336009837962963	0.0161450571286636	0.0146504206556425	-0.0481422993221946
Get4	-0.0453194650817236	-0.0504124656278643	True	True	2	2	0.0453194650817236	0.0504124656278643	0.013029315960912	0.0035026269702276	0.0	0.0	-0.0478659653547939
Brap	0.0141760218199068	-0.109333722882409	False	True	4	4	0.9656774580335732	0.9295868874393712	0.98252688172043	0.9126880313930672	0.97985347985348	0.8202531645569621	-0.0475788505312511
Rnf38	-0.0144515848833816	-0.0806379472693031	False	True	3	3	0.5093959731543625	0.5743879472693032	0.4928514694201747	0.5018115942028986	0.4949443882709808	0.49375	-0.0475447660763424
Klf9	-0.0222222222222222	-0.0724137931034482	False	True	2	2	0.074074074074074	0.0724137931034482	0.0792540792540792	0.0435010482180293	0.0518518518518518	0.0	-0.0473180076628352
Gramd1b	-0.099714878677968	0.005101201250617	False	False	3	2	0.8520084566596194	0.8932038834951457	0.3956043956043956	0.4769230769230769	0.7522935779816514	0.8983050847457628	-0.0473068387136754
Npm1	-0.0683245074381844	-0.0256647211413748	False	True	2	2	0.970623358012897	0.9631647211413747	0.9706744868035192	0.9621368322399252	0.9022988505747126	0.9375	-0.0469946142897796
4932438H23Rik	-0.0143727034120734	-0.0789473684210526	True	True	2	3	0.0183727034120734	0.0789473684210526	0.0114035087719298	0.0285779606767261	0.004	0.0	-0.046660035916563
Dpf3	-0.0585553370284283	-0.0337837837837837	True	True	2	2	0.0798319327731092	0.0337837837837837	0.0234493192133131	0.0186234817813765	0.0212765957446808	0.0	-0.046169560406106
Cdkl2	-0.0596188651123177	-0.0322722935383397	True	False	3	2	0.7526881720430108	0.5621230398069964	0.7206896551724138	0.490625	0.693069306930693	0.5298507462686567	-0.0459455793253287
Cds1	-0.0137842673794428	-0.0775686767478833	False	True	2	2	0.1172325432415118	0.136392206159648	0.0749542961608775	0.0738166170142337	0.1034482758620689	0.0588235294117647	-0.0456764720636631
Lrrc1	-0.0613266583229036	-0.0291606541606541	True	False	2	2	0.0613266583229036	0.0324074074074074	0.0485611510791366	0.0394385026737967	0.0	0.0032467532467532	-0.0452436562417788
Evi5l	-0.0200881459783397	-0.0666170911569684	True	True	2	2	0.0358361774744027	0.9959100204498976	0.025	0.9742857142857144	0.0157480314960629	0.9292929292929292	-0.0433526185676541
Ccdc63	-0.0506160068743193	-0.0360579793203907	True	True	4	4	0.9372937293729372	0.9361702127659576	0.888854648176682	0.9029448156396932	0.886677722498618	0.9001122334455667	-0.043336993097355
Crk	-0.0492063492063492	-0.0373001776198934	True	True	3	2	0.0492063492063492	0.0373001776198934	0.0152941176470588	0.0080275229357798	0.0	0.0	-0.0432532634131213
Mtf1	-0.0435869802986608	-0.0420466058763931	True	True	4	4	0.0497219496238141	0.0420466058763931	0.0227907660638141	0.0227612268213375	0.0061349693251533	0.0	-0.0428167930875269
Wdr31	-0.0450024872766234	-0.0403963414634146	True	True	2	2	0.047153024911032	0.0403963414634146	0.0061823802163833	0.0030469226081657	0.0021505376344086	0.0	-0.042699414370019
Crat	-0.0423254677862061	-0.042946117684973	True	True	2	2	0.988124925780786	0.98852434897749	0.9789264413518888	0.9813721035892776	0.94579945799458	0.9455782312925172	-0.0426357927355895
Hspa4l	-0.0254558068097903	-0.0588608499145612	True	True	4	5	0.0279441117764471	0.0593034583536288	0.003871592192289	0.005565238057514	0.0024883049666567	0.0004426084390675	-0.0421583283621758
Gapdhs	-0.0699136494470534	-0.0140419074898129	True	False	3	4	0.8658536585365854	0.8833819241982507	0.8024674620390455	0.8687293903037956	0.7959400090895319	0.8693400167084377	-0.0419777784684332
Samd8	-0.0514024128748715	-0.0320648684919398	True	False	4	4	0.3818745158791634	0.3736083824492469	0.3372768783727687	0.3359830418653947	0.3304721030042918	0.341543513957307	-0.0417336406834057
Rpgrip1	-0.0493492670182398	-0.0338111088953996	True	True	8	8	0.4129856306546035	0.433091684434968	0.3819748758399064	0.4072792600971455	0.3636363636363636	0.3992805755395683	-0.0415801879568197
Gm973	-0.011312525555404	-0.0705806636155605	False	True	2	2	0.8274044795783926	0.8600543478260869	0.8085867620751341	0.8457047539616347	0.8160919540229885	0.7894736842105263	-0.0409465945854823
Srprb	-0.0433702791461412	-0.0383867832847424	True	True	2	2	0.0458333333333333	0.0400874635568513	0.0114192495921696	0.0086473131562693	0.0024630541871921	0.0017006802721088	-0.0408785312154418
Dcaf5	-0.04989136937561	-0.0312013694366635	False	False	2	2	0.0773638968481375	0.0648148148148148	0.0019230769230769	0.0040485829959514	0.0274725274725274	0.0336134453781512	-0.0405463694061368
Sh3gl3	-0.033605750966774	-0.0473805085874051	True	True	2	2	0.9958699019101704	0.9956563706563708	0.9865771812080536	0.989841986455982	0.9622641509433962	0.9482758620689656	-0.0404931297770896
Peli2	-0.0464374248337137	-0.0334239627919925	True	True	4	4	0.3822398939695162	0.3724553018233315	0.3393188854489164	0.3415208269368539	0.3358024691358025	0.339031339031339	-0.0399306938128531
Mkrn1	-0.0545549362931836	-0.0251765851598065	True	True	4	4	0.7375778046863383	0.719086841570063	0.7134565154300087	0.7133973281269773	0.6830228683931546	0.6939102564102564	-0.0398657607264951
Lmbrd1	-0.0032679738562091	-0.0763358778625954	False	True	2	2	0.0588235294117647	0.0763358778625954	0.0044809559372666	0.0061728395061728	0.0555555555555555	0.0	-0.0398019258594022
Zfp654	-0.0435672514619882	-0.034225686208065	True	False	3	3	0.0657894736842105	0.0726872246696035	0.0313131313131313	0.0324909747292418	0.0222222222222222	0.0384615384615384	-0.0388964688350266
Cap2	-0.0396794834952199	-0.037978346089229	True	True	4	3	0.6619422572178477	0.5318181818181819	0.632610939112487	0.5007692307692307	0.6222627737226277	0.4938398357289528	-0.0388289147922245
Abhd5	-0.0351376711726241	-0.0417140873279254	True	True	3	3	0.527177472167649	0.541042345276873	0.5049205147615443	0.5049446668236403	0.4920398009950248	0.4993282579489476	-0.0384258792502747
Nt5c2	-0.0272173721663854	-0.0495076165563932	False	True	2	2	0.0504731861198738	0.0644329896907216	0.0163934426229508	0.0206794682422452	0.0232558139534883	0.0149253731343283	-0.0383624943613893
Ccer1	-0.0348992861348899	-0.0416854997883137	True	True	2	2	0.0405278039585296	0.0432835820895522	0.0073590096286107	0.005654281098546	0.0056285178236397	0.0015980823012385	-0.0382923929616018
Spata6	-0.0715147320545778	-0.0050472494653786	False	False	3	3	0.9807692307692308	0.9955824607329844	0.8989614885331025	0.98996851822208	0.9092544987146528	0.9905352112676056	-0.0382809907599782
2810408A11Rik	-0.0684576322244695	-0.0080724978349622	True	False	2	3	0.9605263157894736	0.4661016949152542	0.9096638655462184	0.4689772176442074	0.8920686835650041	0.458029197080292	-0.0382650650297158
Med9	-0.0341982171180167	-0.0419705426914905	False	True	3	3	0.050362010221465	0.050541971262919	0.0126676602086438	0.0103537532355478	0.0161637931034482	0.0085714285714285	-0.0380843799047536
Zfp91	-0.0182170493224379	-0.0577999712897073	False	True	3	3	0.2097064110245656	0.235219326128417	0.2184014869888476	0.2323420074349442	0.1914893617021276	0.1774193548387097	-0.0380085103060726
Clip1	-0.0572607836298104	-0.0185250116877044	False	False	4	5	0.7375886524822695	0.7644927536231884	0.7744075829383886	0.736311870346036	0.680327868852459	0.7459677419354839	-0.0378928976587574
Nsun7	-0.0014409685022498	-0.0737703574385076	False	True	3	3	0.3649025069637883	0.5041186161449753	0.3430571761960326	0.4828431372549019	0.3634615384615384	0.4303482587064676	-0.0376056629703787
Cul3	-0.0306569343065693	-0.0406976744186046	True	True	2	2	0.0306569343065693	0.0406976744186046	0.018970189701897	0.0141732283464566	0.0	0.0	-0.0356773043625869
Spata16	-0.0198712512527946	-0.0514161163087842	True	True	2	2	0.9757536041939712	0.973746213396163	0.9629934210526316	0.9396378269617708	0.9558823529411764	0.9223300970873788	-0.0356436837807894
Gosr1	-0.0270330302080066	-0.0440210249671484	False	True	3	3	0.0409219190968955	0.0440210249671484	0.0123456790123456	0.0122859270290394	0.0138888888888888	0.0	-0.0355270275875775
Deup1	-0.0363562209569319	-0.0333914999632078	True	True	2	2	0.0675453047775947	0.0712401055408971	0.0382165605095541	0.0462579096661575	0.0311890838206627	0.0378486055776892	-0.0348738604600699
2210408I21Rik	-0.015219298245614	-0.0533672439885656	True	True	3	3	0.5252192982456141	0.5862619808306709	0.5136239782016349	0.543693009118541	0.51	0.5328947368421053	-0.0342932711170898
Efcab6	-0.0261645208651445	-0.0422279281496608	True	True	2	2	0.9997444416049068	0.999302649930265	0.988547869903802	0.9886363636363636	0.9735799207397622	0.9570747217806042	-0.0341962245074026
Agbl4	-0.0052523588654326	-0.0630700676894127	False	True	3	3	0.4980059820538385	0.4907809110629067	0.4898843930635838	0.4776902887139108	0.4927536231884058	0.4277108433734939	-0.0341612132774227
Gpd2	-0.0182926829268292	-0.0495867768595041	True	True	2	2	0.0182926829268292	0.0495867768595041	0.0109326193663543	0.0052692591421646	0.0	0.0	-0.0339397298931667
Itgb1bp1	-0.0335818122953298	-0.0331153703347603	False	True	2	2	0.985829003306566	0.9926431949553336	0.9870667356440764	0.9886018237082068	0.952247191011236	0.9595278246205734	-0.033348591315045
Dtymk	0.0056891025641025	-0.0718329628410824	False	False	2	2	0.7359775641025641	0.7275706677591152	0.8614107883817428	0.8481270358306189	0.7416666666666667	0.6557377049180327	-0.0330719301384899
Gan	-0.1172161172161171	0.0516049382716048	False	False	4	4	0.4761904761904761	0.6088888888888889	0.4879227053140096	0.6506024096385542	0.358974358974359	0.6604938271604938	-0.0328055894722561
Spdya	-0.0963685787446215	0.0309772589765563	True	False	2	2	0.6428802066515983	0.6760934480941507	0.5885444035733053	0.5893611032929919	0.5465116279069767	0.7070707070707071	-0.0326956598840326
Cypt3	-0.0524295366650113	-0.0129032258064516	True	True	2	2	0.0529411764705882	0.0129032258064516	0.0117411225658648	0.0084745762711864	0.0005116398055768	0.0	-0.0326663812357314
Cops5	-0.0369984910947646	-0.0280788474810214	True	False	2	3	0.4883093525179856	0.8259359903381642	0.4787419918462434	0.8294588060256649	0.4513108614232209	0.7978571428571428	-0.032538669287893
Gatad1	-0.0161971830985915	-0.0475208235109224	False	True	3	3	0.6161971830985915	0.5772827282728272	0.5795724465558195	0.5611782477341389	0.6	0.5297619047619048	-0.0318590033047569
Cdk5rap2	-0.0367271423215479	-0.026967520420025	True	False	4	4	0.3661157024793388	0.363834422657952	0.3404722679846238	0.3367756741250717	0.3293885601577909	0.336866902237927	-0.0318473313707864
Higd1a	-0.0178604086943034	-0.0447338276963887	True	True	2	2	0.027592768791627	0.0584795321637426	0.0112834978843441	0.0144032921810699	0.0097323600973236	0.0137457044673539	-0.031297118195346
Rtn3	-0.0471814058341028	-0.0143563295788442	False	False	2	2	0.1081570155902004	0.1002938295788442	0.0437076111529766	0.0388127853881278	0.0609756097560975	0.0859375	-0.0307688677064735
Clip4	-0.0299562624254473	-0.0310322723253757	True	False	6	5	0.716	0.6725	0.6959233926128591	0.6308578745198463	0.6860437375745526	0.6414677276746242	-0.0304942673754115
Lrrc57	-0.0256410256410256	-0.0349344978165938	True	True	2	2	0.0256410256410256	0.0349344978165938	0.017725258493353	0.0079744816586921	0.0	0.0	-0.0302877617288097
1700088E04Rik	-0.0110613033689956	-0.0493277091657361	False	True	4	4	0.9140916063992988	0.9360591007514966	0.925552353506244	0.9352298704597408	0.903030303030303	0.8867313915857604	-0.0301945062673659
Rragc	-0.0532873806998939	-0.0065479974570884	True	True	2	2	0.9963768115942028	0.9834710743801652	0.959349593495935	0.9785714285714284	0.943089430894309	0.9769230769230768	-0.0299176890784911
Vps29	-0.0168828892005609	-0.0401324189047194	True	True	2	2	0.879382889200561	0.9356548069644208	0.8711048158640227	0.9226100151745068	0.8625	0.8955223880597015	-0.0285076540526401
Spesp1	-0.0067541046004036	-0.0502507849098664	False	True	2	2	0.0578489951113525	0.0666442275328172	0.022378908645003	0.0299588799686704	0.0510948905109489	0.0163934426229508	-0.028502444755135
Serp1	-0.0158378386736003	-0.040162364744998	True	False	2	2	0.0175953079178885	0.0508006626173384	0.0026102088167053	0.0054767239233258	0.0017574692442882	0.0106382978723404	-0.0280001017092992
Cep72	-0.0398057075420132	-0.0160095618439998	True	True	4	6	0.9734880810149628	0.781147176522899	0.9580029368575624	0.7733777038269551	0.9336823734729496	0.7651376146788992	-0.0279076346930065
Fam104a	-0.0237398520888322	-0.0317364640557331	True	True	2	2	0.0420429167880376	0.0608310723975439	0.0205519671168526	0.0312080536912751	0.0183030646992054	0.0290946083418107	-0.0277381580722826
Stam2	-0.0259197324414716	-0.028	False	False	3	3	0.5346153846153846	0.528	0.5419681620839363	0.5344215755855216	0.508695652173913	0.5	-0.0269598662207358
